"filepath","location","filesize_in_Gb","readme","giab_id","biosample","trio","dna_id","failed_filters","passed_filters","snps","mnps","insertions","deletions","indels","same_as_reference","phased_genotypes","snp transitions/transversions","hethom_ratio","insertion/deletion ratio","indel/snp+mnp ratio","breakends","symbolic svs","symbolic sv het/hom ratio","missing genotype","no genotypes","partial genotype","md5key"
"/giab/ftp/data/AshkenazimTrio/analysis/DNAnexus_AndrewC_Illumina_Callers_Sep2016/HG003","7aa86df6937bce79fd175dabd83d51d0/HG003.140701_D00360_0032_AHA0KGADXX.realigned.recalibrated.cnvnator.vcf","0.0","/giab/ftp/data/AshkenazimTrio/analysis/DNAnexus_AndrewC_Illumina_Callers_Sep2016/README.docx","Not Available","Not Available","Not Available","Not Available","0","5496","5496",,,,,,,,,,,,,,,,,"7aa86df6937bce79fd175dabd83d51d0"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SVRefine_v0.6_TruvariReports_NFH/HG2_MCha_hpol_0218.merged.clustered.0.2.0.2.0.2_vs_GIABv0.6","f0da573a51c551ca974da97497cf292f/tp-base.vcf","0.02","/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SVRefine_v0.6_TruvariReports_NFH/README.txt","Not Available","Not Available","Not Available","Not Available","0","7120","0","0","3645","2868","607",,"- (0/0)","- (0/0)","0.79 (1611/2034)",,,"0",,,,,,"f0da573a51c551ca974da97497cf292f"
"/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/HG003Run03-13288282","f80e699ca3347b1812e0b4dd0ac74c21/HG003Run03_S1.SV.vcf","0.02","/giab/ftp/data/AshkenazimTrio/HG003_NA24149_father/NIST_HiSeq_HG003_Homogeneity-12389378/README_NIST_Illumina_pairedend_HG003.txt","HG003","SAMN03283345","ASHKENAZI_JEWISH","NA24149","203","17366","0","0","0","0","0",,"- (0/0)","- (0/0)",,,,"0","17366",,,,,"f80e699ca3347b1812e0b4dd0ac74c21"
"/giab/ftp/data/NA12878/analysis/PacBio_pbsv_05212019","a74d005bf0661cf4022416edf31fd921/HG001_hs37d5.pbsv.vcf.gz","0.0","/giab/ftp/data/NA12878/analysis/PacBio_pbsv_05212019/README.txt","Not Available","Not Available","Not Available","Not Available","42","49503","0","0","27409","22048","0","2","- (0/0)","1.79 (31782/17719)","- (0/0)",,,"44","0","- (49457/0)",,,,"a74d005bf0661cf4022416edf31fd921"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass","d1e8ed1a4f3522d200b8a13efba354ff/hg004.Assemblytics_structural_variants.sorted_decomposed_norm.vcf.gz","0.01","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","29061","29061",,,,,,,,,,,,,,,,,"d1e8ed1a4f3522d200b8a13efba354ff"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass","0d99fb94ef671e265ff8237e00bebd42/HG004.commonlaw.deletions.bilkentuniv.082815_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"0d99fb94ef671e265ff8237e00bebd42"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/GRCh38","f31a2d37aefda8975a9d175b7bcc3f07/HG2_10X_pseu2.2_0916.l100c500.no_ns.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","11680","0","0","2511","7577","1592","0","0","2501","7567","- (2/0)","0.33 (2511/7577)","0","11658","- (10/0)",,,,"f31a2d37aefda8975a9d175b7bcc3f07"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG003_pass","e83f50e0b9af46ff21d1e7d44ae8d6da/HG003_NIST_150bp_50x_fermikit.raw_min20bp_refalt_head.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","29218","32","0","14891","13999","296",,"- (32/0)","- (0/0)","2.92 (11094/3797)",,,"0",,,,,,"e83f50e0b9af46ff21d1e7d44ae8d6da"
"/giab/ftp/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR","06ddb25e04c140247283afd5a940101b/HG006_30x.vcf.gz","0.03","/giab/ftp/data/ChineseTrio/analysis/Leicester_HipSTR_GangSTR_05182022/GangSTR/README.md","Not Available","Not Available","Not Available","Not Available","0","829441","0","0","37590","44977","6436",,"1.35 (51194/37809)","- (0/0)","- (0/0)",,,"736417","4021",,,,,"06ddb25e04c140247283afd5a940101b"
"/giab/ftp/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.1_09302016/NA12878_hg19","eea979d1489effb22c21a9aea2538b6c/NA12878_hg19_deletions.vcf.gz","0.0","/giab/ftp/data/NA12878/10Xgenomics_ChromiumGenome_LongRanger2.1_09302016/README","Not Available","Not Available","Not Available","Not Available","52","3185","0","0","0","0","0","0","- (2432/0)","- (0/0)","3.43 (2466/719)","- (0/0)","- (0/0)","38","3147","3.39 (2430/717)",,,,"eea979d1489effb22c21a9aea2538b6c"
"/giab/ftp/data/NA12878/analysis/PacBio_CCS_15kb_20kb_chemistry2_042021","1088a54276b86d6b6f6351b05c8bb6d1/HG001.GRCh38.deepvariant.vcf.gz","0.19","/giab/ftp/data/NA12878/analysis/PacBio_CCS_15kb_20kb_chemistry2_042021/README.md","Not Available","Not Available","Not Available","Not Available","6320045","4996527","4065223","0","450721","456750","20778",,"1.50 (2436309/1628914)","- (0/0)","2.00 (300602/150119)",,,"3055",,,,,,"1088a54276b86d6b6f6351b05c8bb6d1"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/inputvcfswithIDs_170509","6c8ccc77cc90946d917947d08a1118f5/all_reads.fa.giab_h003_ngmlr-0.2.3_mapped.bam.sniffles1kb_auto_noalts_withID_gt19bp.sort.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/README.txt","Not Available","Not Available","Not Available","Not Available","0","16571","0","0","0","0","0",,"0.72 (6923/9618)","- (0/0)","- (0/0)",,,"16541","30",,,,,"6c8ccc77cc90946d917947d08a1118f5"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020/supplementaryFiles","2b2a4bf895af7887ae6687de9efe3232/HG003_GRCh38_CHROM1-22_v4.2_annotated.vcf.gz","1.31","/giab/ftp/data/AshkenazimTrio/analysis/NIST_v4.2_SmallVariantDraftBenchmark_07092020/README_v4.2.txt","Not Available","Not Available","Not Available","Not Available","1940574","6903189",,"4102137","0","451440","460425","1866835","1.7% (83618/5036354)","1.90 (3666863/1925605)","1.80 (3240644/1795710)",,,"22352","0","0.23 (934217/4102137)",,,,"2b2a4bf895af7887ae6687de9efe3232"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/Preliminary_Integrations_v0.3.0","52253f03f854f4b6f5a29a33d7efd30a/svanalyzer_union_170509_refalt.5.5.5.clustered.uniquecalls.vcf.gz","0.07","/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/Preliminary_Integrations_v0.3.0/README_SV_v0.3.0.txt","Not Available","Not Available","Not Available","Not Available","95","99996","99996",,,,,,,,,,,,,,,,,"52253f03f854f4b6f5a29a33d7efd30a"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass","21894ceb7980beb2c0fbc9e1fb488ec7/HG003.140701_D00360_0032_AHA0KGADXX.realigned.recalibrated.breakseq.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","207","2113","0","0","0","0","0",,"5.79 (1802/311)","- (0/0)","- (0/0)",,,"2113","0",,,,,"21894ceb7980beb2c0fbc9e1fb488ec7"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/inputvcfs_preformatted/HG003_pass","c34c93d1cda386e1ffdc5fe2d9e56483/all_reads.fa.giab_h003.bwamem.mapped.merged.bam.sniffles1kb_auto_noalts.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","7246","0","0","0","0","0",,"- (0/0)","- (0/0)",,,,"0","7246",,,,,"c34c93d1cda386e1ffdc5fe2d9e56483"
"submissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG005/calls/","f174d367e5ac79b93b26dd93fc8d451a/HG005.GRCh38_no_alt.sniffles.vcf","0.07","Not available in parent or current directory","HG005","SAMN03283350","HAN_CHINESE","NA24631","673","43708","0","0","0","13","23815","3112","- (0/0)","0.03 (1324/39272)","- (0/0)","- (23828/0)",,"799","15969","0.00 (0/13)",,,,"f174d367e5ac79b93b26dd93fc8d451a"
"submissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG005/calls/","9fd5db95ac43a2d64f348864a4e54765/HG005.GRCh38_no_alt.svim.vcf","0.21","Not available in parent or current directory","HG005","SAMN03283350","HAN_CHINESE","NA24631","4271","191184","0","0","0","0","0","165025","- (0/0)","1.23 (14442/11717)","- (0/0)",,,"26159","0","- (0/0)",,,,"9fd5db95ac43a2d64f348864a4e54765"
"submissions/ADF1EDBC-1463-482D-808E-C7EBED5C1161--WUSTL_Variant_Calls/HG005/calls/","5624f723de21371fc2a9c669d3f230f8/HG005.hifiasm_pat.svim.vcf","0.09","Not available in parent or current directory","HG005","SAMN03283350","HAN_CHINESE","NA24631","5132","178886","0","0","0","0","0","161964","- (0/0)","104.11 (16761/161)","- (0/0)",,,"16922","0","- (0/0)",,,,"5624f723de21371fc2a9c669d3f230f8"
"submissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG005/","3199f5c18fc9ca279d94ace8d249eb66/HG005.GRCh38_no_alt.svim.vcf.gz","0.02","Not available in parent or current directory","HG005","SAMN03283350","HAN_CHINESE","NA24631","16508","190918","0","31","18026","14026","0",,"2.14 (21867/10216)","- (0/0)","1.82 (20/11)",,,"0","158835",,,,,"3199f5c18fc9ca279d94ace8d249eb66"
"submissions/B581EBA7-8BDE-4C7C-9DEA-78B99A051155--Yale_HPP_Year1_Variant_Calls/HG002/","255bcf9eec69d4dfee9d1e5abdcfe7d0/HG002.CHM13Y_EBV.svim.vcf.gz","0.02","Not available in parent or current directory","HG002","SAMN03283347","ASHKENAZI_JEWISH","NA24385","20557","177099","0","13","16905","20703","0","139476","- (0/0)","3.88 (29906/7717)","- (0/0)",,,"2","0","2892.92 (37608/13)",,,,"255bcf9eec69d4dfee9d1e5abdcfe7d0"
"NHGRI_UCSC_panel/HG002/hpp_HG002_NA24385_son_v1/10XG/giab_chromium_data/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018_high_coverage_bams/","5b103038aafc4155ef54362ccb621b86/NA24385.GRCh38.phased_variants.vcf.gz","1.54","Not available in parent or current directory","HG002","SAMN03283347","ASHKENAZI_JEWISH","NA24385","2092919","4710681","3865329","0","408310","425734","11308",,"1.53 (2847848/1862833)","1.52 (2330522/1534807)","- (0/0)",,,"0",,,,,,"5b103038aafc4155ef54362ccb621b86"
"/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150424_HG005_Homogeneity_02_FCB-22108088/150424_HG005_Homogeneity_FCB_Combined-23168147","3e77d6e91b13d753f641968cdac5a37e/150424-HG005-Homogeneity-FCB-Combined_S1.vcf","0.43","Not available in parent or current directory","HG005","SAMN03283350","HAN_CHINESE","NA24631","386437","4228790","3612951","507","299058","293867","22407","2625","0","0","0","5.17 (18775/3632)","1.02 (299058/293867)","0","2625","1.66 (183404/110463)",,,,"3e77d6e91b13d753f641968cdac5a37e"
"/giab/ftp/data/NA12878/analysis/Illumina_PlatinumGenomes_NA12877_NA12878_09162015/hg19/older_releases/IlluminaPlatinumGenomes_v6.0/individual_callsets","d8e35c51150fa7cc2041c1efd367a9a7/isaac.vcf.gz","0.07","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","3567739","5154311",,"3410013","0","231415","215621",,"79309","69337","0","1.41 (132040/93945)","1.63 (130764/80315)","712","1296550","- (0/0)",,,,"d8e35c51150fa7cc2041c1efd367a9a7"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38","b91ebc76e9b97c287ea266f40e580e87/HG2_ORod_PBBio_0417.l100c500.no_ns.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","10476","0","0","5745","3454","1277","0","0","5728","3438","- (7/0)","1.66 (5745/3454)","0","10436","- (16/0)",,,,"b91ebc76e9b97c287ea266f40e580e87"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/Preliminary_Integrations_v0.3.0","60bc70dc156b333512dcdb87d9bc7f61/svanalyzer_union_170509_refalt.2.2.2.clustered.uniquecalls.vcf.gz","0.07","/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/Preliminary_Integrations_v0.3.0/README_SV_v0.3.0.txt","Not Available","Not Available","Not Available","Not Available","178","152702","152702",,,,,,,,,,,,,,,,,"60bc70dc156b333512dcdb87d9bc7f61"
"/giab/ftp/data/ChineseTrio/HG005_NA24631_son/HG005_NA24631_son_HiSeq_300x/basespace_45x_bams_vcfs_PerFlowCell/150424_HG005_Homogeneity_02_All_Zook-22103085/HG005_Run02-22900069","a5d3a79142e8d4b9ef35124773af209a/HG005-Run02_S1.CNV.vcf","0.0","Not available in parent or current directory","HG005","SAMN03283350","HAN_CHINESE","NA24631","990","146","0","0","0","0","0",,"11.17 (134/12)","- (0/0)","- (0/0)",,,"146","0",,,,,"a5d3a79142e8d4b9ef35124773af209a"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38","7627c0ac0c4728bb71c59e12d87a8fa9/HG2_ORod_PBBio_0417.l100c500.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","10482","0","0","5745","3455","1282","0","0","5728","3439","- (7/0)","1.66 (5745/3455)","0","10442","- (16/0)",,,,"7627c0ac0c4728bb71c59e12d87a8fa9"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/sequence_comparison","b72055b7e3a3c91a016e7e1fd43cc2b6/fn.vcf","0.01","/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SpiralBGA_v0.6_TruvariBench/README.txt","Not Available","Not Available","Not Available","Not Available","0","5132","0","0","3634","1037","461",,"- (0/0)","- (0/0)","0.98 (1800/1834)",,,"0",,,,,,"b72055b7e3a3c91a016e7e1fd43cc2b6"
"/giab/ftp/data/NA12878/analysis/NIST_union_callsets_06172013","adbb8ab61dcf41c25e495d1f2fd339c5/NISTIntegratedCalls_14datasets_131103_allcall_UGHapMerge_HetHomVarAll_2platforms_VQSRv2.18_2mindatasets_5minYesNoRatio_all.primitives.vcf.gz","0.44","/giab/ftp/data/NA12878/analysis/NIST_union_callsets_06172013/README.NIST.v2.17.txt,/giab/ftp/data/NA12878/analysis/NIST_union_callsets_06172013/README.NIST.v2.18.txt","Not Available","Not Available","Not Available","Not Available","0","4334023","3859321","0","173075","301627","0",,"1.77 (2464260/1395061)","- (0/0)","1.91 (113665/59410)",,,"0",,,,,,"adbb8ab61dcf41c25e495d1f2fd339c5"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5","fd057cb1e1138e9a0e475c98bfddf404/HG2_Dove_DIS_0417.l100c500.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","14594","0","0","8800","4476","1318","0","0","8796","4473","- (6/0)","1.97 (8800/4476)","0","14581","- (3/0)",,,,"fd057cb1e1138e9a0e475c98bfddf404"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017","25c0ef33a06aeb961ead751d6257c3e6/HG4_DISCOVAR250bp.min500.l100c500.no_ns.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/README","Not Available","Not Available","Not Available","Not Available","0","2135","0","0","769","1084","282","0","0","748","1055","- (34/0)","0.71 (769/1084)","0","2051","- (29/0)",,,,"25c0ef33a06aeb961ead751d6257c3e6"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SVRefine_v0.6_TruvariReports_NFH/HG2_ORod_raw_0518.merged.clustered.0.2.0.2.0.2_vs_GIABv0.6","e423786bdbb1caf42be511ff21070921/tp-base.vcf","0.02","/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SVRefine_v0.6_TruvariReports_NFH/README.txt","Not Available","Not Available","Not Available","Not Available","0","7366","0","0","3812","2918","636",,"- (0/0)","- (0/0)","0.84 (1735/2077)",,,"0",,,,,,"e423786bdbb1caf42be511ff21070921"
"/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/NA24149_hg19","bc584c8d43d0778673d5fb2b8a3513a2/NA24149_hg19_large_svs.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.1_09302016/README","Not Available","Not Available","Not Available","Not Available","4392","16","0","0","0","0","0",,"- (0/0)","7.00 (14/2)","- (0/0)",,,"16","0","- (0/0)",,,,"bc584c8d43d0778673d5fb2b8a3513a2"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_05252018/hs37d5","bea82a87791a41c5792f9a9e73eba1c4/HG2_Dove_Falc_0417.l100c500.no_ns.vcf.gz","0.01","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","12982","0","0","6490","4254","2238","0","0","4748","3092","- (635/0)","1.53 (6490/4254)","0","9443","- (1162/0)",,,,"bea82a87791a41c5792f9a9e73eba1c4"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_UnionSVs_05092017/supplementaryFiles/intermediate_170509/HG004_pass","3265e60aa8b87eba3321abad2c0d32cb/HG004_250bp_fermikit.sv_decomposed_norm.vcf.gz","0.0","Not available in parent or current directory","Not Available","Not Available","Not Available","Not Available","0","0",,,,,,,,,,,,,,,,,,"3265e60aa8b87eba3321abad2c0d32cb"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017","72395c5e717316b491fa3967a75c7f87/HG2_PB_Bionano.l100c500.no_ns.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_12062017/README","Not Available","Not Available","Not Available","Not Available","0","10307","0","0","5672","3394","1241","0","0","5653","3378","- (10/0)","1.67 (5672/3394)","0","10262","- (16/0)",,,,"72395c5e717316b491fa3967a75c7f87"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/GRCh38","512c3bd22427b2c39e7028cd77d1b13a/HG2_Dove_DIS_0417.l100c500.no_ns.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","14399","0","0","8801","4481","1117","0","0","8796","4480","- (5/0)","1.96 (8801/4481)","0","14388","- (1/0)",,,,"512c3bd22427b2c39e7028cd77d1b13a"
"/giab/ftp/data/AshkenazimTrio/analysis/Rutgers_IlluminaHiSeq300X_rtg_11052015","3eb6874f7dba952634c9afa05c7051bc/rtg_allCallsV2.vcf.gz","0.93","/giab/ftp/data/AshkenazimTrio/analysis/Rutgers_IlluminaHiSeq300X_rtg_11052015/README_v2_12232015","Not Available","Not Available","Not Available","Not Available","7456","6680261","1751371",,"4098368","67655","381050","1611314","1.93 (3652857/1889595)","1.92 (3332347/1736600)","1.85 (2658884/1439484)",,,"364238","157636",,,,,"3eb6874f7dba952634c9afa05c7051bc"
"/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37","b3e9f4de0cdb254e72bfdd00174ead7b/NA24631.phased_variants.reformatted.vcf.gz","0.16","/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/README,/giab/ftp/data/ChineseTrio/analysis/10XGenomics_ChromiumGenome_LongRanger2.2_Supernova2.0.1_04122018/GRCh37/README.txt","Not Available","Not Available","Not Available","Not Available","350428","404277","220","0","383427","12446","8184",,"1.17 (218302/185975)","0.04 (8/212)","- (0/0)",,,"0",,,,,,"b3e9f4de0cdb254e72bfdd00174ead7b"
"/giab/ftp/data/AshkenazimTrio/analysis/DNAnexus_AndrewC_Illumina_Callers_Sep2016/HG002","ebb91cca88a6f552b690ecf1c140fdf2/HG002.140528_D00360_0018_AH8VC6ADXX.realigned.recalibrated.lumpy.vcf","0.0","/giab/ftp/data/AshkenazimTrio/analysis/DNAnexus_AndrewC_Illumina_Callers_Sep2016/README.docx","Not Available","Not Available","Not Available","Not Available","0","9747","0","0","0","0","0",,"- (0/0)","- (0/0)",,,,"0","9747",,,,,"ebb91cca88a6f552b690ecf1c140fdf2"
"/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SVRefine_v0.6_TruvariReports_NFH/HG2_IFid_pseu2_0118.merged.clustered.0.2.0.2.0.2_vs_GIABv0.6","fc7a166ac78da949d9b5b52359b39ab9/base-filter.vcf","0.02","/giab/ftp/data/AshkenazimTrio/analysis/NIST_SVs_Integration_v0.6/GIAB_Evaluations/SVRefine_v0.6_TruvariReports_NFH/README.txt","Not Available","Not Available","Not Available","Not Available","6338","6","0","0","1","4","1",,"- (0/0)","- (0/0)","- (1/0)",,,"0",,,,,,"fc7a166ac78da949d9b5b52359b39ab9"
"/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_Illumina_2x250bps/HG004_250bp_All-29933060","ba8b27d60b10a282971f49f2abf2266e/HG004-250bp-All_S1.CNV.vcf","0.0","/giab/ftp/data/AshkenazimTrio/HG004_NA24143_mother/NIST_Illumina_2x250bps/README_NIST_Illumina_pairedend_2x250_HG004.txt","HG004","SAMN03283346","ASHKENAZI_JEWISH","NA24143","504","66","0","0","0","0","0",,"5.60 (56/10)","- (0/0)","- (0/0)",,,"66","0",,,,,"ba8b27d60b10a282971f49f2abf2266e"
"/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/hs37d5","7280717583fe7dba26a8e86a32a73c30/HG2_10X_PBhap2_1117.l100c500.no_ns.vcf.gz","0.0","/giab/ftp/data/AshkenazimTrio/analysis/NHGRI_SVrefine_04122018/README","Not Available","Not Available","Not Available","Not Available","0","9988","0","0","4799","3380","1809","0","0","4793","3374","- (4/0)","1.42 (4799/3380)","0","9972","- (6/0)",,,,"7280717583fe7dba26a8e86a32a73c30"
